"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
99.6655690645792,35.7532748649706,142.895061728395,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,42.6775592140667,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
100.48748637182,35.7532748649706,141.639917695473,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,42.0921197502434,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
101.309403679061,35.7532748649706,141.639917695473,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,42.5391749898461,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
102.131320986301,35.7532748649706,141.639917695473,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,42.9972948996155,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
102.953238293542,35.7532748649706,141.639917695473,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,43.4661296260914,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
103.775155600783,35.7532748649706,141.639917695473,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,43.9453362346877,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
104.597072908024,35.7532748649706,141.639917695473,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,44.4345791586598,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
105.418990215264,35.7532748649706,141.639917695473,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,44.9335305685464,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
106.240907522505,35.7532748649706,140.384773662551,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,44.5196933938129,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
106.240907522505,35.7532748649706,140.384773662551,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,44.5196933938129,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
107.062824829746,35.7532748649706,140.384773662551,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,45.0477040088195,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
107.884742136986,36.5751921722113,140.384773662551,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,45.7942935721406,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
108.706659444227,36.5751921722113,140.384773662551,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,46.3369404751573,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
109.528576751468,36.5751921722113,140.384773662551,1378,345.002,2,0.821458,0.682647,14.8792,31.5427,NA,0,46.8877156358148,296.002,1,1,304.002,87.002,14.8792,NA,NA,NA,NA,NA
91.4463959921722,25.8902671780822,167.997942386831,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,61.5628420539673,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
91.4463959921722,26.7121844853229,169.253086419753,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,62.8110335910234,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
91.4463959921722,26.7121844853229,169.253086419753,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,62.8110335910234,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
