"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
-46.1082436399217,-130.121942270059,309.06032388664,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,11.4548810415447,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-46.7344667318982,-130.121942270059,306.048178137652,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,11.4375366349378,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-46.7344667318982,-130.121942270059,306.048178137652,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,11.4375366349378,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-46.1082436399217,-129.495719178082,303.036032388664,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,11.4420153753655,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-46.1082436399217,-128.869496086106,303.036032388664,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,10.8645958672547,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-45.4820205479452,-128.243272994129,300.023886639676,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,11.774586664727,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-44.8557974559687,-127.617049902153,300.023886639676,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,11.2652960281637,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-44.8557974559687,-126.990826810176,300.023886639676,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,10.7879355891827,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-44.8557974559687,-126.3646037182,297.011740890688,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,12.5970883315087,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-44.8557974559687,-125.738380626223,297.011740890688,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,12.2363358710737,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-44.8557974559687,-125.112157534247,297.011740890688,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,11.8976261241259,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-45.4820205479452,-124.48593444227,293.9995951417,67,66.001,1,1.864,1.75883,18.8952,206.25,4,0,14.3102029759244,NA,5,NA,1.001,NA,99.5001,0.90801412732475,0.846966357484902,NA,NA,NA
-46.7344667318982,-131.374388454012,312.072469635627,87,86.001,1,1.57799,1.33274,12.8083,100.195,2,0,13.5433168586092,66.001,4,1,2.001,1.001,41.85766,1.20571545008329,2.7024351997713,-0.141315851177764,1.33422429206062,FALSE
-47.3606898238748,-132.000611545988,312.072469635627,87,86.001,1,1.57799,1.33274,12.8083,100.195,2,0,14.2202047999434,66.001,4,1,2.001,1.001,41.85766,1.20571545008329,2.7024351997713,-0.141315851177764,1.33422429206062,FALSE
-47.9869129158513,-132.626834637965,312.072469635627,87,86.001,1,1.57799,1.33274,12.8083,100.195,2,0,14.9189691002999,66.001,4,1,2.001,1.001,41.85766,1.20571545008329,2.7024351997713,-0.141315851177764,1.33422429206062,FALSE
-48.6131360078278,-133.253057729941,312.072469635627,87,86.001,1,1.57799,1.33274,12.8083,100.195,2,0,15.6366772340784,66.001,4,1,2.001,1.001,41.85766,1.20571545008329,2.7024351997713,-0.141315851177764,1.33422429206062,FALSE
-49.2393590998043,-133.253057729941,312.072469635627,87,86.001,1,1.57799,1.33274,12.8083,100.195,2,0,15.7998064775873,66.001,4,1,2.001,1.001,41.85766,1.20571545008329,2.7024351997713,-0.141315851177764,1.33422429206062,FALSE
-49.8655821917808,-133.879280821918,315.084615384615,87,86.001,1,1.57799,1.33274,12.8083,100.195,2,0,17.6804118496677,66.001,4,1,2.001,1.001,41.85766,1.20571545008329,2.7024351997713,-0.141315851177764,1.33422429206062,FALSE
-50.4918052837573,-134.505503913894,315.084615384615,87,86.001,1,1.57799,1.33274,12.8083,100.195,2,0,18.396971291225,66.001,4,1,2.001,1.001,41.85766,1.20571545008329,2.7024351997713,-0.141315851177764,1.33422429206062,FALSE
