"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
-55.9891327749511,2.87658257534244,193.804245283019,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,15.3763874717191,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-56.8110500821918,2.87658257534244,193.804245283019,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,15.4154512870675,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-57.6329673894325,2.87658257534244,194.430424528302,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,15.0537772121252,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-57.6329673894325,2.87658257534244,195.056603773585,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,14.6228087723155,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-56.8110500821918,2.05466526810176,195.682783018868,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,13.511045732491,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-55.9891327749511,2.87658257534244,195.682783018868,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,14.0735310351972,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-55.1672154677104,2.87658257534244,195.682783018868,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,14.0787970088014,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-54.3452981604697,2.87658257534244,196.308962264151,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,13.729187906777,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-53.523380853229,2.05466526810176,196.935141509434,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,12.8134775623862,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-52.7014635459883,2.05466526810176,196.935141509434,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,12.9763918335492,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-51.8795462387476,2.05466526810176,196.935141509434,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,13.1886079217524,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-51.0576289315069,1.23274796086105,197.561320754717,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,12.4828911294569,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-50.2357116242662,0.410830653620337,197.561320754717,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,12.2499315756706,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-49.4137943170255,0.410830653620337,197.561320754717,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,12.6359307478386,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,0.410830653620337,197.561320754717,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,13.0623031751532,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-47.769959702544,0.410830653620337,197.561320754717,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,13.5252311897041,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-46.9480423953033,-0.411086653620373,198.1875,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,13.2309086802359,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-46.1261250880627,-1.23300396086108,198.813679245283,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,13.0640117654856,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-46.1261250880627,-2.05492126810177,199.439858490566,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,12.3856712612596,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-46.9480423953033,-2.87683857534248,200.066037735849,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,11.102535388571,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-47.769959702544,-3.69875588258319,200.692216981132,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,9.82924842758413,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,-4.5206731898239,200.692216981132,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,8.85415232522005,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,-5.34259049706461,200.692216981132,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,8.59285242282485,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,-6.16450780430529,201.318396226415,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,8.10442133816154,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,-6.986425111546,201.944575471698,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,7.72408406911649,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-47.769959702544,-7.80834241878671,202.570754716981,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,8.25134629601552,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-47.769959702544,-8.63025972602742,202.570754716981,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,8.30242130577284,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,-9.45217703326813,201.944575471698,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,7.8865661876462,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,-9.45217703326813,201.944575471698,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,7.8865661876462,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-48.5918770097848,-10.2740943405088,201.318396226415,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,8.36116405982782,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-47.769959702544,-11.0960116477495,200.692216981132,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,9.59497859029648,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-46.9480423953033,-11.0960116477495,200.066037735849,63,62.001,1,2.74152,3.42765,31.8845,752.855,2,0,10.557210269481,NA,5,NA,1.001,NA,39.47442,0.950194185574558,0.298727309792875,0.031619320668826,0.0476795935329078,TRUE
-47.769959702544,-7.80834241878671,195.682783018868,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,12.1814464818808,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-47.769959702544,-7.80834241878671,196.308962264151,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.7118046525386,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-47.769959702544,-6.986425111546,196.935141509434,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.2798453544396,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-48.5918770097848,-6.16450780430529,197.561320754717,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,10.3503930717593,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-48.5918770097848,-6.16450780430529,197.561320754717,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,10.3503930717593,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-48.5918770097848,-6.16450780430529,197.561320754717,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,10.3503930717593,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-47.769959702544,-6.986425111546,196.935141509434,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.2798453544396,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-47.769959702544,-6.986425111546,196.935141509434,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.2798453544396,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-47.769959702544,-7.80834241878671,196.935141509434,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.257410845393,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-46.9480423953033,-8.63025972602742,197.561320754717,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.4708816145995,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-46.9480423953033,-9.45217703326813,197.561320754717,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.5662312348414,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-46.9480423953033,-10.2740943405088,198.1875,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.3338746054034,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-46.9480423953033,-11.0960116477495,198.813679245283,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.1924536710467,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-46.1261250880627,-11.9179289549902,199.439858490566,76,75.001,1,2.66802,3.59586,10.6304,237.727,NA,0,11.7996156096488,62.001,1,4,64.001,1.001,10.6304,NA,NA,NA,NA,NA
-45.3042077808219,-17.6713501056752,202.570754716981,77,76.001,1,2.49465,3.15896,7.58992,148.391,2,0,14.5751084358146,62.001,5,NA,1.001,NA,39.47442,0.780892276137601,2.62946175102417,-0.00559397109815006,1.34593618905074,FALSE
-45.3042077808219,-17.6713501056752,201.944575471698,77,76.001,1,2.49465,3.15896,7.58992,148.391,2,0,14.6905768145091,62.001,5,NA,1.001,NA,39.47442,0.780892276137601,2.62946175102417,-0.00559397109815006,1.34593618905074,FALSE
-44.4822904735812,-16.8494327984345,201.318396226415,77,76.001,1,2.49465,3.15896,7.58992,148.391,2,0,14.8990424886647,62.001,5,NA,1.001,NA,39.47442,0.780892276137601,2.62946175102417,-0.00559397109815006,1.34593618905074,FALSE
